result;subset;metric;epoch;task
0.6025452594251587;train;accuracy;48;emotion
0.6039205155746509;train;accuracy;49;emotion
0.6054423292273237;train;accuracy;50;emotion
0.6067782096041104;train;accuracy;51;emotion
0.6082026875699889;train;accuracy;52;emotion
0.609679055124765;train;accuracy;53;emotion
0.6110333457757869;train;accuracy;54;emotion
0.6123282093046931;train;accuracy;55;emotion
0.6136018237082067;train;accuracy;56;emotion
0.6148454843716233;train;accuracy;57;emotion
0.6160703942541607;train;accuracy;58;emotion
0.6174246018942054;train;accuracy;59;emotion
0.6187616648002986;train;accuracy;60;emotion
0.6200089952820663;train;accuracy;61;emotion
0.6212025430769786;train;accuracy;62;emotion
0.622442631401198;train;accuracy;63;emotion
0.6238583076707727;train;accuracy;64;emotion
0.6250409165302783;train;accuracy;65;emotion
0.6263361498523873;train;accuracy;66;emotion
0.6275383998261771;train;accuracy;67;emotion
0.6287546933667084;train;accuracy;68;emotion
0.629854585585147;train;accuracy;69;emotion
0.6310990241561351;train;accuracy;70;emotion
0.6321428008138417;train;accuracy;71;emotion
0.6333558852805773;train;accuracy;72;emotion
0.6344245194741445;train;accuracy;73;emotion
0.63563073151539;train;accuracy;74;emotion
0.6366330720418066;train;accuracy;75;emotion
0.6379368774680262;train;accuracy;76;emotion
0.6389232268291619;train;accuracy;77;emotion
0.640139116202946;train;accuracy;78;emotion
0.6413561171984634;train;accuracy;79;emotion
0.642465705487122;train;accuracy;80;emotion
0.6436584961221019;train;accuracy;81;emotion
0.6446480758200639;train;accuracy;82;emotion
0.6457352365790149;train;accuracy;83;emotion
0.6468265077587586;train;accuracy;84;emotion
0.6477998814307357;train;accuracy;85;emotion
0.6490045313680044;train;accuracy;86;emotion
0.6501750524513779;train;accuracy;87;emotion
0.6512648885269267;train;accuracy;88;emotion
0.6523585439812776;train;accuracy;89;emotion
0.6534092323006097;train;accuracy;90;emotion
0.6545045100476231;train;accuracy;91;emotion
0.655527289546716;train;accuracy;92;emotion
0.6566725667979145;train;accuracy;93;emotion
0.6577666722260609;train;accuracy;94;emotion
0.658876053515648;train;accuracy;95;emotion
0.659915663493841;train;accuracy;96;emotion
0.6609309520785953;train;accuracy;97;emotion
0.661976940832324;train;accuracy;98;emotion
0.66297634802674;train;accuracy;99;emotion
0.6641013437849944;train;accuracy;100;emotion
0.4322508398656215;test;accuracy;1;emotion
0.4176931690929451;test;accuracy;2;emotion
0.46136618141097424;test;accuracy;3;emotion
0.49272116461366183;test;accuracy;4;emotion
0.5531914893617021;test;accuracy;5;emotion
0.5587905935050392;test;accuracy;6;emotion
0.5543113101903695;test;accuracy;7;emotion
0.5767077267637178;test;accuracy;8;emotion
0.5565509518477044;test;accuracy;9;emotion
0.5901455767077267;test;accuracy;10;emotion
0.5879059350503919;test;accuracy;11;emotion
0.5767077267637178;test;accuracy;12;emotion
0.5957446808510638;test;accuracy;13;emotion
0.606942889137738;test;accuracy;14;emotion
0.606942889137738;test;accuracy;15;emotion
0.6147816349384099;test;accuracy;16;emotion
0.6159014557670772;test;accuracy;17;emotion
0.6248600223964166;test;accuracy;18;emotion
0.6058230683090705;test;accuracy;19;emotion
0.6114221724524076;test;accuracy;20;emotion
0.6371780515117581;test;accuracy;21;emotion
0.6259798432250839;test;accuracy;22;emotion
0.6259798432250839;test;accuracy;23;emotion
0.6170212765957447;test;accuracy;24;emotion
0.6226203807390818;test;accuracy;25;emotion
0.5923852183650616;test;accuracy;26;emotion
0.6013437849944009;test;accuracy;27;emotion
0.6349384098544233;test;accuracy;28;emotion
0.606942889137738;test;accuracy;29;emotion
0.6472564389697648;test;accuracy;30;emotion
0.6371780515117581;test;accuracy;31;emotion
0.593505039193729;test;accuracy;32;emotion
0.6259798432250839;test;accuracy;33;emotion
0.6215005599104143;test;accuracy;34;emotion
0.6304591265397537;test;accuracy;35;emotion
0.6528555431131019;test;accuracy;36;emotion
0.6539753639417694;test;accuracy;37;emotion
0.620380739081747;test;accuracy;38;emotion
0.64501679731243;test;accuracy;39;emotion
0.6472564389697648;test;accuracy;40;emotion
0.6506159014557671;test;accuracy;41;emotion
0.6427771556550952;test;accuracy;42;emotion
0.6293393057110862;test;accuracy;43;emotion
0.6371780515117581;test;accuracy;44;emotion
0.6304591265397537;test;accuracy;45;emotion
0.6461366181410975;test;accuracy;46;emotion
0.6338185890257558;test;accuracy;47;emotion
0.6438969764837627;test;accuracy;48;emotion
0.6483762597984323;test;accuracy;49;emotion
0.6360582306830908;test;accuracy;50;emotion
0.6270996640537514;test;accuracy;51;emotion
0.631578947368421;test;accuracy;52;emotion
0.6326987681970885;test;accuracy;53;emotion
0.6338185890257558;test;accuracy;54;emotion
0.6349384098544233;test;accuracy;55;emotion
0.6528555431131019;test;accuracy;56;emotion
0.6326987681970885;test;accuracy;57;emotion
0.6360582306830908;test;accuracy;58;emotion
0.6360582306830908;test;accuracy;59;emotion
0.6494960806270996;test;accuracy;60;emotion
0.6181410974244121;test;accuracy;61;emotion
0.6114221724524076;test;accuracy;62;emotion
0.6304591265397537;test;accuracy;63;emotion
0.6438969764837627;test;accuracy;64;emotion
0.6248600223964166;test;accuracy;65;emotion
0.6349384098544233;test;accuracy;66;emotion
0.6360582306830908;test;accuracy;67;emotion
0.6002239641657335;test;accuracy;68;emotion
0.6338185890257558;test;accuracy;69;emotion
0.6371780515117581;test;accuracy;70;emotion
0.6349384098544233;test;accuracy;71;emotion
0.6349384098544233;test;accuracy;72;emotion
0.6215005599104143;test;accuracy;73;emotion
0.6494960806270996;test;accuracy;74;emotion
0.6472564389697648;test;accuracy;75;emotion
0.6259798432250839;test;accuracy;76;emotion
0.6338185890257558;test;accuracy;77;emotion
0.6282194848824189;test;accuracy;78;emotion
0.6326987681970885;test;accuracy;79;emotion
0.6349384098544233;test;accuracy;80;emotion
0.6394176931690929;test;accuracy;81;emotion
0.6394176931690929;test;accuracy;82;emotion
0.6472564389697648;test;accuracy;83;emotion
0.6349384098544233;test;accuracy;84;emotion
0.6338185890257558;test;accuracy;85;emotion
0.6326987681970885;test;accuracy;86;emotion
0.6338185890257558;test;accuracy;87;emotion
0.6282194848824189;test;accuracy;88;emotion
0.6438969764837627;test;accuracy;89;emotion
0.6080627099664053;test;accuracy;90;emotion
0.6326987681970885;test;accuracy;91;emotion
0.6326987681970885;test;accuracy;92;emotion
0.6427771556550952;test;accuracy;93;emotion
0.6360582306830908;test;accuracy;94;emotion
0.6349384098544233;test;accuracy;95;emotion
0.6405375139977604;test;accuracy;96;emotion
0.6405375139977604;test;accuracy;97;emotion
0.6338185890257558;test;accuracy;98;emotion
0.6215005599104143;test;accuracy;99;emotion
0.6427771556550952;test;accuracy;100;emotion
1.3594967436550178;train;loss;1;emotion
1.2163583805152578;train;loss;2;emotion
1.2106197198054025;train;loss;3;emotion
1.1622536361284246;train;loss;4;emotion
1.1241551225823492;train;loss;5;emotion
1.0914097455687912;train;loss;6;emotion
1.0735911734293717;train;loss;7;emotion
1.0647461615911658;train;loss;8;emotion
1.0497350714107911;train;loss;9;emotion
1.0297203903636098;train;loss;10;emotion
1.03193876697929;train;loss;11;emotion
1.0279959119848014;train;loss;12;emotion
1.0062555071354446;train;loss;13;emotion
0.9956061059123057;train;loss;14;emotion
1.004848360147615;train;loss;15;emotion
0.9995121501327763;train;loss;16;emotion
0.9996348165584705;train;loss;17;emotion
0.9811996836277832;train;loss;18;emotion
0.9823222830474443;train;loss;19;emotion
0.9769478020449102;train;loss;20;emotion
0.9553570362248053;train;loss;21;emotion
0.9560723587753791;train;loss;22;emotion
0.9499015335540087;train;loss;23;emotion
0.9394102918207312;train;loss;24;emotion
0.9532987341234692;train;loss;25;emotion
0.9338902764998518;train;loss;26;emotion
0.9282359586317355;train;loss;27;emotion
0.925476750094039;train;loss;28;emotion
0.9131976894675551;train;loss;29;emotion
0.9107352676076558;train;loss;30;emotion
0.8961980579815145;train;loss;31;emotion
0.9184358529788249;train;loss;32;emotion
0.8972172075663543;train;loss;33;emotion
0.90811525280238;train;loss;34;emotion
0.883190422949839;train;loss;35;emotion
0.8773340850501151;train;loss;36;emotion
0.8590490446913015;train;loss;37;emotion
0.8775401235561221;train;loss;38;emotion
0.8690157360485927;train;loss;39;emotion
0.8639550549452676;train;loss;40;emotion
0.8450729443137883;train;loss;41;emotion
0.855244737723373;train;loss;42;emotion
0.8504362662989241;train;loss;43;emotion
0.8512697271910921;train;loss;44;emotion
0.8340671870102407;train;loss;45;emotion
0.8410939215145345;train;loss;46;emotion
0.8173571720235425;train;loss;47;emotion
0.832709273258756;train;loss;48;emotion
0.8145852226426059;train;loss;49;emotion
0.7970774463416481;train;loss;50;emotion
0.8008426969155485;train;loss;51;emotion
0.788693623940595;train;loss;52;emotion
0.8009977575646002;train;loss;53;emotion
0.8005542458104927;train;loss;54;emotion
0.7826173408968585;train;loss;55;emotion
0.7733826200078343;train;loss;56;emotion
0.7843495245609946;train;loss;57;emotion
0.7834402721245906;train;loss;58;emotion
0.7474875285937832;train;loss;59;emotion
0.7654143336905878;train;loss;60;emotion
0.7515031475769846;train;loss;61;emotion
0.760372614740391;train;loss;62;emotion
0.7571737449887351;train;loss;63;emotion
0.7317948059699303;train;loss;64;emotion
0.7360272705221229;train;loss;65;emotion
0.7292767154075798;train;loss;66;emotion
0.7455510426341887;train;loss;67;emotion
0.7339817835529067;train;loss;68;emotion
0.729274178405625;train;loss;69;emotion
0.7048982926472304;train;loss;70;emotion
0.7253243736296993;train;loss;71;emotion
0.6984514213622884;train;loss;72;emotion
0.7168201370308674;train;loss;73;emotion
0.6997701557059037;train;loss;74;emotion
0.7250456616432642;train;loss;75;emotion
0.6853575243261066;train;loss;76;emotion
0.7061327935466574;train;loss;77;emotion
0.6855624944872712;train;loss;78;emotion
0.6684094246264134;train;loss;79;emotion
0.6731298280856911;train;loss;80;emotion
0.652900378320946;train;loss;81;emotion
0.6979020163834029;train;loss;82;emotion
0.667387467949815;train;loss;83;emotion
0.6745499309073103;train;loss;84;emotion
0.6755803513767203;train;loss;85;emotion
0.6463227440234929;train;loss;86;emotion
0.6483262996257085;train;loss;87;emotion
0.6399040316280565;train;loss;88;emotion
0.6297114400019972;train;loss;89;emotion
0.6452421587365205;train;loss;90;emotion
0.6344249485454794;train;loss;91;emotion
0.6355764772430113;train;loss;92;emotion
0.6003524592982695;train;loss;93;emotion
0.6198115878783308;train;loss;94;emotion
0.6158133363403372;train;loss;95;emotion
0.6097046929804769;train;loss;96;emotion
0.6084804708453069;train;loss;97;emotion
0.6135238798842051;train;loss;98;emotion
0.6158042578120515;train;loss;99;emotion
0.5679046146212874;train;loss;100;emotion
0.03706297458637434;test;loss;1;emotion
0.03556172527931703;test;loss;2;emotion
0.04423301760389618;test;loss;3;emotion
0.04458748527152397;test;loss;4;emotion
0.03391144386700793;test;loss;5;emotion
0.03539704586590829;test;loss;6;emotion
0.029722951051936584;test;loss;7;emotion
0.03243308523253217;test;loss;8;emotion
0.035892078888264844;test;loss;9;emotion
0.03342071348576749;test;loss;10;emotion
0.03368515795305006;test;loss;11;emotion
0.03888359755995662;test;loss;12;emotion
0.03419061952346012;test;loss;13;emotion
0.030929773841471556;test;loss;14;emotion
0.025536273950629417;test;loss;15;emotion
0.029058907187636207;test;loss;16;emotion
0.027378044171688813;test;loss;17;emotion
0.030370404239612125;test;loss;18;emotion
0.02602700756711603;test;loss;19;emotion
0.03681969814593761;test;loss;20;emotion
0.026647977571757384;test;loss;21;emotion
0.035490294633021155;test;loss;22;emotion
0.02684364864660237;test;loss;23;emotion
0.0290681513026184;test;loss;24;emotion
0.02321841788430672;test;loss;25;emotion
0.031030667749115764;test;loss;26;emotion
0.027730029995660065;test;loss;27;emotion
0.035579177069280765;test;loss;28;emotion
0.026976864793604994;test;loss;29;emotion
0.037814856419816016;test;loss;30;emotion
0.026558359772978136;test;loss;31;emotion
0.028981854347881243;test;loss;32;emotion
0.02548697839157508;test;loss;33;emotion
0.025896468606848334;test;loss;34;emotion
0.03393402127753933;test;loss;35;emotion
0.028033065365713084;test;loss;36;emotion
0.03731595443034956;test;loss;37;emotion
0.03891635863440343;test;loss;38;emotion
0.028339846873469562;test;loss;39;emotion
0.02369633144410935;test;loss;40;emotion
0.03157552351098639;test;loss;41;emotion
0.01773818821015069;test;loss;42;emotion
0.03154927836937771;test;loss;43;emotion
0.026122978597715795;test;loss;44;emotion
0.03340155320375102;test;loss;45;emotion
0.02670749392982775;test;loss;46;emotion
0.032774546042155635;test;loss;47;emotion
0.023954482954975313;test;loss;48;emotion
0.025071100085922723;test;loss;49;emotion
0.03140111546770685;test;loss;50;emotion
0.030943428529397972;test;loss;51;emotion
0.02673218976676237;test;loss;52;emotion
0.03151444911764679;test;loss;53;emotion
0.024364833135923452;test;loss;54;emotion
0.034626287214545894;test;loss;55;emotion
0.025246538649284327;test;loss;56;emotion
0.03520870582212678;test;loss;57;emotion
0.031678181375335096;test;loss;58;emotion
0.03851639877010856;test;loss;59;emotion
0.031953981010287826;test;loss;60;emotion
0.022918241909943092;test;loss;61;emotion
0.030819247859873087;test;loss;62;emotion
0.030831314453976248;test;loss;63;emotion
0.02881135351310248;test;loss;64;emotion
0.0362165134996412;test;loss;65;emotion
0.020431526442194776;test;loss;66;emotion
0.02722052148451856;test;loss;67;emotion
0.029498764159720355;test;loss;68;emotion
0.03006557308121767;test;loss;69;emotion
0.03693376139442046;test;loss;70;emotion
0.03731123320143099;test;loss;71;emotion
0.03136646547257715;test;loss;72;emotion
0.023709700524438406;test;loss;73;emotion
0.02027785540239243;test;loss;74;emotion
0.028353518760802304;test;loss;75;emotion
0.029706014965525763;test;loss;76;emotion
0.036744356601859506;test;loss;77;emotion
0.02204632556667406;test;loss;78;emotion
0.02864465105412005;test;loss;79;emotion
0.03428580740653508;test;loss;80;emotion
0.032559470143875134;test;loss;81;emotion
0.02026404584478021;test;loss;82;emotion
0.027366060769018024;test;loss;83;emotion
0.03232967208998962;test;loss;84;emotion
0.018134137011800822;test;loss;85;emotion
0.0391191719764247;test;loss;86;emotion
0.037826651300646434;test;loss;87;emotion
0.027999212740351897;test;loss;88;emotion
0.02697147498674404;test;loss;89;emotion
0.02972221640926289;test;loss;90;emotion
0.03421910912620188;test;loss;91;emotion
0.03577550849599904;test;loss;92;emotion
0.03383827932668559;test;loss;93;emotion
0.031208098699540766;test;loss;94;emotion
0.03340014588202663;test;loss;95;emotion
0.030812087367799036;test;loss;96;emotion
0.0212698122476216;test;loss;97;emotion
0.032409869792218035;test;loss;98;emotion
0.03541372353299623;test;loss;99;emotion
0.044773153938817145;test;loss;100;emotion
0.1187010078387458;train;accuracy;1;speaker
0.12234042553191489;train;accuracy;2;speaker
0.12318029115341546;train;accuracy;3;speaker
0.12646976483762598;train;accuracy;4;speaker
0.13174692049272116;train;accuracy;5;speaker
0.13465845464725643;train;accuracy;6;speaker
0.1404575267957127;train;accuracy;7;speaker
0.1451217805151176;train;accuracy;8;speaker
0.15133134254074904;train;accuracy;9;speaker
0.15680291153415454;train;accuracy;10;speaker
0.16267942583732056;train;accuracy;11;speaker
0.1684863755132512;train;accuracy;12;speaker
0.17538116978206564;train;accuracy;13;speaker
0.18267077267637177;train;accuracy;14;speaker
0.19010824934677117;train;accuracy;15;speaker
0.19864571668533035;train;accuracy;16;speaker
0.20784203939134444;train;accuracy;17;speaker
0.21629650367052383;train;accuracy;18;speaker
0.2248040313549832;train;accuracy;19;speaker
0.23321668533034715;train;accuracy;20;speaker
0.24162800618567695;train;accuracy;21;speaker
0.24978367097628015;train;accuracy;22;speaker
0.257607478455621;train;accuracy;23;speaker
0.26484929078014185;train;accuracy;24;speaker
0.2725307950727884;train;accuracy;25;speaker
0.2794922043242312;train;accuracy;26;speaker
0.2868711376550122;train;accuracy;27;speaker
0.294432890737482;train;accuracy;28;speaker
0.30171448430320114;train;accuracy;29;speaker
0.3085852930197835;train;accuracy;30;speaker
0.3152747173355489;train;accuracy;31;speaker
0.32166853303471443;train;accuracy;32;speaker
0.3283195900777088;train;accuracy;33;speaker
0.33457117449443385;train;accuracy;34;speaker
0.34046552551591747;train;accuracy;35;speaker
0.3463356973995272;train;accuracy;36;speaker
0.35205502254774373;train;accuracy;37;speaker
0.3573922909176637;train;accuracy;38;speaker
0.363037298647601;train;accuracy;39;speaker
0.3683790593505039;train;accuracy;40;speaker
0.37378799879824104;train;accuracy;41;speaker
0.3787127392950461;train;accuracy;42;speaker
0.38347352795645717;train;accuracy;43;speaker
0.3881324442634633;train;accuracy;44;speaker
0.39259674007714324;train;accuracy;45;speaker
0.39688519402113054;train;accuracy;46;speaker
0.40109837745109717;train;accuracy;47;speaker
0.4055734415826801;train;accuracy;48;speaker
0.4096258884292799;train;accuracy;49;speaker
0.4136450167973124;train;accuracy;50;speaker
0.4179511670289616;train;accuracy;51;speaker
0.42205400981996727;train;accuracy;52;speaker
0.42592279574890657;train;accuracy;53;speaker
0.42972087428974326;train;accuracy;54;speaker
0.43357426448131936;train;accuracy;55;speaker
0.43717505199168133;train;accuracy;56;speaker
0.4410276811850455;train;accuracy;57;speaker
0.4445785226087964;train;accuracy;58;speaker
0.4481513466319965;train;accuracy;59;speaker
0.4517123926838372;train;accuracy;60;speaker
0.45525765057918605;train;accuracy;61;speaker
0.4586298450312466;train;accuracy;62;speaker
0.4616639115519295;train;accuracy;63;speaker
0.4651149566069429;train;accuracy;64;speaker
0.46835214058058405;train;accuracy;65;speaker
0.47158030472700124;train;accuracy;66;speaker
0.4745992879945179;train;accuracy;67;speaker
0.47761181740333314;train;accuracy;68;speaker
0.4807155492802311;train;accuracy;69;speaker
0.48376259798432253;train;accuracy;70;speaker
0.48664495370881505;train;accuracy;71;speaker
0.48950945626477543;train;accuracy;72;speaker
0.49238368436392643;train;accuracy;73;speaker
0.4951537483732333;train;accuracy;74;speaker
0.4977603583426652;train;accuracy;75;speaker
0.5005599104143337;train;accuracy;76;speaker
0.5032976541935108;train;accuracy;77;speaker
0.5060800528325724;train;accuracy;78;speaker
0.5088061859469574;train;accuracy;79;speaker
0.5114081746920492;train;accuracy;80;speaker
0.5141118161834847;train;accuracy;81;speaker
0.5166709911779969;train;accuracy;82;speaker
0.5191583804422618;train;accuracy;83;speaker
0.5215565509518477;train;accuracy;84;speaker
0.5239608721428101;train;accuracy;85;speaker
0.5263157894736842;train;accuracy;86;speaker
0.5288804366014082;train;accuracy;87;speaker
0.5312309121449659;train;accuracy;88;speaker
0.5337141562967903;train;accuracy;89;speaker
0.5357720542490979;train;accuracy;90;speaker
0.5379939209726444;train;accuracy;91;speaker
0.5401218413749452;train;accuracy;92;speaker
0.5423755854977182;train;accuracy;93;speaker
0.5445396821614925;train;accuracy;94;speaker
0.5467142099369364;train;accuracy;95;speaker
0.5487297032474804;train;accuracy;96;speaker
0.550917214070491;train;accuracy;97;speaker
0.5528344036382751;train;accuracy;98;speaker
0.5547807300326897;train;accuracy;99;speaker
0.5569372900335946;train;accuracy;100;speaker
0.14669652855543114;test;accuracy;1;speaker
0.15005599104143338;test;accuracy;2;speaker
0.17469204927211646;test;accuracy;3;speaker
0.16349384098544234;test;accuracy;4;speaker
0.16685330347144456;test;accuracy;5;speaker
0.17357222844344905;test;accuracy;6;speaker
0.18029115341545351;test;accuracy;7;speaker
0.21388577827547592;test;accuracy;8;speaker
0.21388577827547592;test;accuracy;9;speaker
0.23516237402015677;test;accuracy;10;speaker
0.22956326987681971;test;accuracy;11;speaker
0.25083986562150057;test;accuracy;12;speaker
0.2933930571108623;test;accuracy;13;speaker
0.3023516237402016;test;accuracy;14;speaker
0.3180291153415454;test;accuracy;15;speaker
0.36058230683090703;test;accuracy;16;speaker
0.3583426651735722;test;accuracy;17;speaker
0.3729003359462486;test;accuracy;18;speaker
0.3829787234042553;test;accuracy;19;speaker
0.4221724524076148;test;accuracy;20;speaker
0.44344904815229563;test;accuracy;21;speaker
0.4333706606942889;test;accuracy;22;speaker
0.4076147816349384;test;accuracy;23;speaker
0.46472564389697646;test;accuracy;24;speaker
0.47032474804031354;test;accuracy;25;speaker
0.44568868980963045;test;accuracy;26;speaker
0.41993281075027994;test;accuracy;27;speaker
0.46472564389697646;test;accuracy;28;speaker
0.45912653975363943;test;accuracy;29;speaker
0.49720044792833146;test;accuracy;30;speaker
0.45912653975363943;test;accuracy;31;speaker
0.48712206047032475;test;accuracy;32;speaker
0.5173572228443449;test;accuracy;33;speaker
0.5050391937290034;test;accuracy;34;speaker
0.522956326987682;test;accuracy;35;speaker
0.5263157894736842;test;accuracy;36;speaker
0.5341545352743561;test;accuracy;37;speaker
0.5151175811870101;test;accuracy;38;speaker
0.5464725643896976;test;accuracy;39;speaker
0.5117581187010078;test;accuracy;40;speaker
0.5531914893617021;test;accuracy;41;speaker
0.5464725643896976;test;accuracy;42;speaker
0.5520716685330347;test;accuracy;43;speaker
0.528555431131019;test;accuracy;44;speaker
0.5576707726763718;test;accuracy;45;speaker
0.5453527435610303;test;accuracy;46;speaker
0.541993281075028;test;accuracy;47;speaker
0.5632698768197089;test;accuracy;48;speaker
0.5352743561030235;test;accuracy;49;speaker
0.5789473684210527;test;accuracy;50;speaker
0.5408734602463606;test;accuracy;51;speaker
0.555431131019037;test;accuracy;52;speaker
0.5643896976483762;test;accuracy;53;speaker
0.5643896976483762;test;accuracy;54;speaker
0.5666293393057111;test;accuracy;55;speaker
0.574468085106383;test;accuracy;56;speaker
0.5576707726763718;test;accuracy;57;speaker
0.568868980963046;test;accuracy;58;speaker
0.5834266517357223;test;accuracy;59;speaker
0.5834266517357223;test;accuracy;60;speaker
0.5531914893617021;test;accuracy;61;speaker
0.58006718924972;test;accuracy;62;speaker
0.5599104143337066;test;accuracy;63;speaker
0.5699888017917133;test;accuracy;64;speaker
0.5901455767077267;test;accuracy;65;speaker
0.5789473684210527;test;accuracy;66;speaker
0.5711086226203808;test;accuracy;67;speaker
0.5666293393057111;test;accuracy;68;speaker
0.5621500559910414;test;accuracy;69;speaker
0.5946248600223965;test;accuracy;70;speaker
0.5711086226203808;test;accuracy;71;speaker
0.5711086226203808;test;accuracy;72;speaker
0.5655095184770437;test;accuracy;73;speaker
0.5755879059350504;test;accuracy;74;speaker
0.5767077267637178;test;accuracy;75;speaker
0.5778275475923852;test;accuracy;76;speaker
0.5879059350503919;test;accuracy;77;speaker
0.6035834266517357;test;accuracy;78;speaker
0.5643896976483762;test;accuracy;79;speaker
0.5711086226203808;test;accuracy;80;speaker
0.5655095184770437;test;accuracy;81;speaker
0.5767077267637178;test;accuracy;82;speaker
0.574468085106383;test;accuracy;83;speaker
0.5576707726763718;test;accuracy;84;speaker
0.5599104143337066;test;accuracy;85;speaker
0.5879059350503919;test;accuracy;86;speaker
0.5856662933930571;test;accuracy;87;speaker
0.5711086226203808;test;accuracy;88;speaker
0.5733482642777156;test;accuracy;89;speaker
0.5397536394176932;test;accuracy;90;speaker
0.574468085106383;test;accuracy;91;speaker
0.568868980963046;test;accuracy;92;speaker
0.5767077267637178;test;accuracy;93;speaker
0.5587905935050392;test;accuracy;94;speaker
0.5543113101903695;test;accuracy;95;speaker
0.5699888017917133;test;accuracy;96;speaker
0.5722284434490481;test;accuracy;97;speaker
0.5565509518477044;test;accuracy;98;speaker
0.5789473684210527;test;accuracy;99;speaker
0.5699888017917133;test;accuracy;100;speaker
2.4053022426293387;train;loss;1;speaker
2.2841031068116258;train;loss;2;speaker
2.279995781310061;train;loss;3;speaker
2.2721334467542933;train;loss;4;speaker
2.2483438094545987;train;loss;5;speaker
2.221042304930735;train;loss;6;speaker
2.2068949119508066;train;loss;7;speaker
2.1835074288580745;train;loss;8;speaker
2.148029252636473;train;loss;9;speaker
2.1205218580508687;train;loss;10;speaker
2.1010191180270836;train;loss;11;speaker
2.0651706167458155;train;loss;12;speaker
2.0057887840110804;train;loss;13;speaker
1.9256164556387958;train;loss;14;speaker
1.8685988303928867;train;loss;15;speaker
1.801410342517652;train;loss;16;speaker
1.7152826289447132;train;loss;17;speaker
1.684033937176558;train;loss;18;speaker
1.623286379945505;train;loss;19;speaker
1.5969635385682042;train;loss;20;speaker
1.5294128405420404;train;loss;21;speaker
1.5175267810383677;train;loss;22;speaker
1.491896841186959;train;loss;23;speaker
1.45315886585069;train;loss;24;speaker
1.4186295541910683;train;loss;25;speaker
1.3984688547797592;train;loss;26;speaker
1.3657652851181628;train;loss;27;speaker
1.3174958995315023;train;loss;28;speaker
1.2896484480993478;train;loss;29;speaker
1.268522009203442;train;loss;30;speaker
1.2620673673550733;train;loss;31;speaker
1.2485099224601053;train;loss;32;speaker
1.210755082554406;train;loss;33;speaker
1.1956447625213615;train;loss;34;speaker
1.1936521643620457;train;loss;35;speaker
1.1575760416861745;train;loss;36;speaker
1.141534379989009;train;loss;37;speaker
1.1315990686416626;train;loss;38;speaker
1.096634811943883;train;loss;39;speaker
1.0968331001106595;train;loss;40;speaker
1.078595210830415;train;loss;41;speaker
1.0709694718727205;train;loss;42;speaker
1.0946158409652624;train;loss;43;speaker
1.0805182298113492;train;loss;44;speaker
1.0704470119978253;train;loss;45;speaker
1.0532788000875732;train;loss;46;speaker
1.002530811948979;train;loss;47;speaker
0.9972301907128209;train;loss;48;speaker
1.0159501410011214;train;loss;49;speaker
0.9743433688816271;train;loss;50;speaker
0.9517005283514837;train;loss;51;speaker
0.9462911554039659;train;loss;52;speaker
0.9704784578732387;train;loss;53;speaker
0.9506836632998766;train;loss;54;speaker
0.9456577896404373;train;loss;55;speaker
0.9357720239699087;train;loss;56;speaker
0.8906018767351532;train;loss;57;speaker
0.9372638389217893;train;loss;58;speaker
0.8839702993331003;train;loss;59;speaker
0.8843520964513567;train;loss;60;speaker
0.8581381208552225;train;loss;61;speaker
