train acc;val acc;train loss;val loss
0.3099104143337066;0.38633818589025753;1.6716367098412082;1.3255353111435826
0.32866741321388576;0.38633818589025753;1.3641127616267188;1.3243245679347004
0.34210526315789475;0.38633818589025753;1.3488584225548876;1.3192707743383068
0.35015397536394177;0.38633818589025753;1.3450314556764729;1.3179229931761944
0.3558790593505039;0.38633818589025753;1.337871066533438;1.3175212873723712
0.3593691675998507;0.38633818589025753;1.3369690493533486;1.3173920030956974
0.36182210846264595;0.38633818589025753;1.3372955622624978;1.3175205763884115
0.3637318029115342;0.38633818589025753;1.3359607087003957;1.317551245080664
0.36534154535274355;0.38633818589025753;1.3347417982535026;1.3166734494127057
0.3667973124300112;0.38633818589025753;1.3342568112113842;1.3175286258855565
0.36793749363738165;0.38633818589025753;1.3337364198112274;1.3163261761991067
0.3689343038447182;0.38633818589025753;1.334622174735032;1.3164546679275702
0.3697562236196055;0.38633818589025753;1.3335199575007697;1.3166947300730467
0.3704807230843065;0.38633818589025753;1.3297441727904162;1.3157499203623209
0.37110862262038075;0.38633818589025753;1.3319216156326243;1.3157345095246797
0.3716580347144457;0.38633818589025753;1.3301996843011221;1.3156335566105262
0.3721428100915618;0.38633818589025753;1.3295742732546765;1.3157736528894268
0.37257372153788726;0.38633818589025753;1.3314464841150624;1.3164543156394233
0.37295927388459954;0.38633818589025753;1.3316111744851842;1.3159838087214335
0.37330627099664054;0.38633818589025753;1.3298404437029883;1.3159693253934717
0.37362022076467766;0.38633818589025753;1.3302531140915892;1.3165363440454874
0.3739056296447114;0.38633818589025753;1.3291943240139013;1.3156758967332316
0.37416622036126396;0.38633818589025753;1.3273391373881034;1.3160715961509697
0.37440509518477044;0.38633818589025753;1.3305061607051136;1.3171418271166213
0.3746248600223964;0.38633818589025753;1.330397114374603;1.3160441433061811
0.37482771987251273;0.38633818589025753;1.3294985624069864;1.3158530103666384
0.3750155530670648;0.38633818589025753;1.3298005627891651;1.3160115900926066
0.3751899696048632;0.38633818589025753;1.3292405355684167;1.3163314105949102
0.3753523574159169;0.38633818589025753;1.3284492379206692;1.3159964566535138
0.37550391937290034;0.38633818589025753;1.3282201020474664;1.315801683625609
0.37564570313911066;0.38633818589025753;1.328594167048293;1.3161036881460721
0.3757786254199328;0.38633818589025753;1.3288331910183555;1.3167693151738848
0.3759034918049476;0.38633818589025753;1.3285631651573993;1.3160315151310715
0.3760210131084909;0.38633818589025753;1.3277343056370137;1.3166226396902412
0.37613181890897457;0.38633818589025753;1.3276588082447032;1.3158431745990526
0.3762364688316536;0.38633818589025753;1.3284390498649365;1.316040703056908
0.3763354620017554;0.38633818589025753;1.3285799408279368;1.316244672687697
0.37642924500500974;0.38633818589025753;1.3273001089608683;1.3158817415408297
0.3765182186234818;0.38633818589025753;1.3287139727847708;1.3166817620246434
0.37660274356103024;0.38633818589025753;1.3272964200140513;1.3163545030228636
0.3766831453308934;0.38633818589025753;1.3280910248185058;1.3170443514293144
0.3767597184450488;0.38633818589025753;1.326974336404149;1.3158736323722933
0.3768327300190109;0.38633818589025753;1.3286804031551485;1.316920544906266
0.37690242288506565;0.38633818589025753;1.3278944772675483;1.3162708263781677
0.37696901829040685;0.38633818589025753;1.327010848353985;1.3161034429193477
0.37703271824334195;0.38633818589025753;1.3267237945206354;1.3157957399812552
0.3770937075599819;0.38633818589025753;1.3264668564513442;1.3156433138842012
0.3771521556550952;0.38633818589025753;1.3274262082269717;1.3160532950554023
0.3772082181136732;0.38633818589025753;1.327868412082967;1.3158640986994694
0.3772620380739082;0.38633818589025753;1.3270296600604512;1.3159468554435891
