train acc;val acc;train loss;val loss
0.6307983030407442;0.5711086226203808;0.5673324243485728;1.6642245554843915
0.6336548416404318;0.58006718924972;0.5591078678944877;1.5557459810412877
0.6365766662519182;0.5643896976483762;0.5356393848928599;1.8023471054010936
0.6392700804234959;0.5319148936170213;0.5342061569682695;1.6300845341079047
0.6421172612382019;0.5442329227323628;0.5217045111725606;1.8019079804286977
0.6451936111274827;0.5319148936170213;0.4714292837817885;2.0007926210977995
0.6484197011236823;0.5162374020156775;0.436581005241142;1.8888118493997503
0.6515411771404711;0.5128779395296752;0.43539951823459894;1.9363185753347092
0.6541106756252333;0.5050391937290034;0.5055498007230236;1.4911424842687095
0.6566739485616727;0.5375139977603584;0.5007853098171956;1.3910777583501375
0.6590732579561464;0.5565509518477044;0.5116551227759141;1.5592587269166815
0.6623740201567749;0.5655095184770437;0.3640064814723486;1.937735941215165
0.6656591195408734;0.5666293393057111;0.32645318005546875;2.2839251766012603
0.6692178482212077;0.5576707726763718;0.2835887426391561;1.8690047002452752
0.6727238793308222;0.5666293393057111;0.2775469051229727;2.203468915730014
0.6761210743594458;0.5509518477043673;0.2851885264824913;2.5092312403248513
0.6794801067123378;0.5498320268756999;0.26865412970673197;2.3186799270441925
0.6827052599120372;0.5386338185890257;0.2754947200901431;2.2553517436660817
0.6857342825147976;0.5442329227323628;0.29529446553676686;2.144416608041505
0.6889185054334969;0.5240761478163494;0.2646751281328725;2.1770274954173225
0.6921853614532786;0.5319148936170213;0.2184704166210245;2.5188690070208883
0.6950098943073217;0.528555431131019;0.29527127242168416;1.6800650810741498
0.6976786416876003;0.5106382978723404;0.32575697878173326;1.8481394768028216
0.7002351623740202;0.5296752519596865;0.32381377072977724;1.9238955287089674
0.7030154122708787;0.5195968645016797;0.25776147443596753;2.3793693969124243
0.7055125725338491;0.5319148936170213;0.294964511994552;2.171576241362936
0.7078918655066472;0.5475923852183651;0.2981538256298655;2.0018510616906946
0.7105617531574695;0.5767077267637178;0.24034092327515194;2.188765419957886
0.7132278835386339;0.5587905935050392;0.21110495112310732;2.395349912787605
0.7157901649316356;0.5520716685330347;0.22637754074670166;2.2899369226991797
0.7185391800726518;0.5531914893617021;0.18384835688023926;2.343503119563736
0.7212860400167298;0.5464725643896976;0.1593862082663202;2.116296584368553
0.7242107929397963;0.5431131019036954;0.09868577733418976;2.687778982576838
0.726948158882814;0.561030235162374;0.1344853253307161;2.6061233494343177
0.7296706945493372;0.5699888017917133;0.11817852745180968;2.7049495001789703
0.7322212354069326;0.5475923852183651;0.14602721992291903;2.3779505118811115
0.7348187926295429;0.5509518477043673;0.11367802106236156;3.3051509002822246
0.737411452369868;0.5464725643896976;0.1079225229622936;3.014007223947318
0.7400149309443822;0.5431131019036954;0.08442451651046451;2.9102855062431345
0.7425242730393906;0.541993281075028;0.10292890631621923;3.0443590138553906
0.7449364623399386;0.5565509518477044;0.09773349977220426;2.7005519794857116
0.747501475032812;0.5386338185890257;0.05580335259979877;3.5400835338391756
0.7499344785685355;0.541993281075028;0.07446516531312052;2.799797046091095
0.7522573230388401;0.5464725643896976;0.08644127499933739;3.3019005672929
0.7545959313176558;0.5453527435610303;0.08166454839212496;2.854226865800471
0.7568141674651644;0.5363941769316909;0.09444462461240614;2.8962878350581462
0.7590299837740248;0.5307950727883539;0.06727643100980749;4.058776011258731
0.7612632483853089;0.5274356103023516;0.06437961475387599;3.36682748020296
0.763421052631579;0.5341545352743561;0.07659410597070267;2.876554894153642
